"subj_id","trial","pA","xA1","xA2","pB","xB1","xB2","choice"
23,112,0.43,-55,-53,0.08,-77,-51,0
23,113,0.75,-100,-84,0.95,-85,-29,1
23,114,0.53,-93,-26,0.8,-52,-93,0
23,115,0.59,-55,-77,0.47,-30,-61,1
23,116,0.66,-58,-68,0.68,-67,-49,1
23,117,0.86,-29,-30,0.26,-17,-43,0
23,118,0.32,-83,-19,0.15,-15,-52,1
23,119,0.56,-9,-56,0.64,-15,-80,0
23,120,0.49,-66,-92,0.78,-97,-34,1
23,121,0.85,-55,27,0.02,73,-88,1
23,122,0.18,-19,73,0.94,58,-54,0
23,123,1,-48,0,0.9,-71,87,1
23,124,0.43,-47,63,0.02,-69,14,1
23,125,0.48,58,-5,0.4,-40,96,0
23,126,0.93,-28,79,0.63,-81,89,0
23,127,0.43,-91,63,0.27,-83,24,0
23,128,0.73,-38,40,0.54,-30,7,0
23,129,0.94,-66,92,0.03,31,-49,0
23,130,0.24,-88,79,0.01,-100,32,0
23,131,0.86,-26,82,0.6,-39,31,0
23,132,0.06,-82,54,0.91,38,-73,0
23,133,0.05,56,-56,0.47,29,-80,0
23,134,0.37,-8,52,0.87,23,-39,0
23,135,0.07,-7,25,0.87,48,-10,1
23,136,0.81,-42,16,0.47,27,-60,1
23,137,0.73,-31,9,0.07,39,-27,1
23,138,0.92,-73,96,0.11,16,-48,0
23,139,0.75,72,-38,0.45,60,-8,1
23,140,0.24,-25,36,0.48,-28,67,0
23,141,0.79,-70,98,0.65,-85,93,1
23,142,0.14,-92,76,0.94,99,-96,1
23,143,0.14,93,-91,0.32,0,-76,0
23,144,0.31,-44,26,0.38,84,-41,1
23,145,0.74,56,-76,0.4,-31,92,1
23,146,0.28,-59,96,0.04,-4,63,1
23,147,0.96,17,-48,0.49,-60,84,1
23,148,0.43,-97,59,0.85,-28,83,1
23,149,0.38,-49,2,0.22,19,-18,1
23,150,0.39,76,-7,0.06,-65,37,0
23,151,0.44,71,-95,0.63,-31,4,0
23,152,0.97,31,-20,0.36,-54,99,0
23,153,0.97,-51,30,0.68,-89,46,1
23,154,0.95,-33,19,0.26,14,-75,0
23,155,0.5,98,-24,0.14,-76,46,0
23,156,0.39,-70,19,0.3,8,-37,0
23,157,0,0,-55,0.79,-64,23,1
23,158,0.87,-78,45,0.88,-69,83,1
23,159,0.86,-39,83,0.8,8,-88,0
23,160,0.07,-55,95,0.48,-13,99,1
23,161,0.39,10,-72,0.64,-72,32,1
23,162,0.55,89,-52,0.76,86,-75,0
23,163,0.7,55,-76,0.08,-56,26,1
23,164,0.27,25,-61,0.34,-82,3,0
23,165,0.56,85,-22,0.22,-70,66,0
23,166,0.58,-44,43,0.83,1,-70,0
23,167,0.4,-1,13,0.59,44,-50,0
23,168,0.88,-90,88,0.8,-86,14,0
23,169,0.91,-33,28,0.27,9,-67,0
23,170,0.89,-31,27,0.36,26,-48,1
23,171,0.3,98,-70,0.48,51,-99,0
23,172,0.59,-100,81,0.47,-73,15,0
23,173,0.45,-55,72,0.59,37,-34,0
23,174,0.61,96,-67,0.5,71,-26,1
23,175,0.99,67,-3,0.68,74,-2,0
23,176,0.74,77,-23,0.67,75,-7,1
23,177,0.13,-13,27,0.34,-18,70,1
23,178,0.93,75,-90,0.87,96,-89,1
23,179,0.27,1,-85,0.18,26,-51,1
23,180,0.73,85,-22,0.25,-100,76,0
24,1,0.29,88,78,0.29,53,91,0
24,2,0.82,26,34,0.49,18,31,0
24,3,0.59,31,63,0.89,92,20,1
24,4,0.07,51,35,0.6,9,89,1
24,5,0.48,13,70,0.18,72,60,1
24,6,0.63,41,18,0.98,56,8,1
24,7,0.17,70,65,0.35,100,50,0
24,8,0.98,76,37,0.82,49,50,0
24,9,0.37,26,64,0.89,19,81,0
24,10,0.19,43,5,0.14,91,6,1
24,11,0.91,43,96,0.66,48,38,0
24,12,0.33,69,56,0.4,89,37,1
24,13,0.99,24,53,0.71,17,77,1
24,14,0.24,47,27,0.88,45,29,0
24,15,0.09,56,19,0.76,13,90,1
24,16,0.88,72,29,0.39,67,63,1
24,17,0.61,37,50,0.6,6,45,0
24,18,0.9,76,69,0.66,19,79,0
24,19,0.69,57,40,0.07,39,74,1
24,20,0.01,53,99,0.83,87,61,1
24,21,0.12,52,73,0.98,92,19,0
24,22,0.38,40,55,0.14,26,96,1
24,23,0.16,66,23,0.79,15,29,0
24,24,0.31,100,48,0.58,100,1,0
24,25,0.05,60,76,0.84,95,17,0
24,26,0.62,1,83,0.41,37,24,0
24,27,0.8,54,21,0.49,98,3,0
24,28,0.34,24,59,0.42,47,64,1
24,29,0.19,30,97,0.14,85,82,1
24,30,0.74,62,0,0.44,23,31,1
24,31,0.99,31,68,0.04,32,47,1
24,32,0.76,37,5,0.18,12,28,1
24,33,0.74,65,6,0.64,93,35,0
24,34,0.08,82,72,0.27,47,77,0
24,35,0.88,79,82,0.2,57,94,0
24,36,0.56,63,21,1,36,0,0
24,37,0.93,86,27,0.8,87,18,1
24,38,0.61,68,39,0.6,77,48,1
24,39,0.68,41,65,0.85,100,2,0
24,40,0,0,46,0.36,52,36,0
24,41,0.91,80,19,0.64,37,65,0
24,42,0.73,75,34,0.9,56,82,0
24,43,0.87,77,72,0.26,67,100,1
24,44,0.92,63,5,0.63,43,53,1
24,45,0.05,56,72,0.95,68,95,1
24,46,0.25,84,43,0.43,7,97,0
24,47,0.78,32,99,0.32,39,56,0
24,48,0.09,83,67,0.48,77,6,0
24,49,0.08,54,31,0.15,44,29,0
24,50,0.04,39,28,0.39,53,20,1
24,51,0.44,14,72,0.21,9,31,0
24,52,0.31,39,51,0.84,16,91,0
24,53,0.1,45,14,0.14,25,27,0
24,54,0.51,44,38,0.38,20,86,1
24,55,0.33,85,60,0.24,98,26,0
24,56,0.68,30,67,0.59,7,59,0
24,57,0.49,15,50,0.94,64,14,1
24,58,0.52,68,90,0.19,1,87,0
24,59,0.63,65,74,0.47,7,85,0
24,60,0.28,7,74,0.71,55,63,1
24,61,0.33,-23,-29,0.43,-67,-28,0
24,62,0.76,-3,-92,0.62,-14,-83,0
24,63,0.82,-40,-90,0.17,-46,-64,1
24,64,0.3,-89,-72,0.96,-96,-37,1
24,65,0.13,-51,-56,0.93,-47,-70,1
24,66,0.96,-61,-56,0.34,-7,-63,1
24,67,0.44,-59,0,0.43,-80,-24,0
24,68,0.25,-94,-37,0.83,-49,-11,1
24,69,0.16,-15,-67,0.72,-56,-83,0
24,70,0.51,-26,-76,0.77,-48,-34,0
24,71,0.49,-1,-54,0.77,-33,-30,0
24,72,0.73,-49,-75,0.17,-2,-100,0
24,73,0.6,-46,-21,0.42,-99,-37,0
24,74,0.29,-67,-28,0.05,-46,-44,0
24,75,0.56,-4,-80,0.04,-46,-58,0
24,76,0.77,-77,-62,0.71,-94,-51,0
24,77,0.38,-22,-15,0.38,-4,-36,0
24,78,0.56,-6,-59,0.64,-27,-83,0
24,79,0.37,-91,-33,0.49,-41,-61,0
24,80,0.61,-73,-58,0.44,-83,-8,1
24,81,0.09,-54,-41,0.79,-65,-28,0
24,82,0.29,-25,-86,0.76,-38,-99,1
24,83,0.93,-55,-17,0.27,-88,-35,0
24,84,0.45,-37,-34,0.41,-11,-54,1
24,85,0.13,-19,-56,0.7,-32,-37,1
24,86,0.66,-8,-95,0.93,-42,-30,1
24,87,0.33,-23,-96,0.29,-40,-82,1
24,88,0.73,-73,-54,0.17,-42,-70,1
24,89,0.03,-75,-27,0.69,-41,-48,1
24,90,0.48,-59,-2,0.14,-77,-9,0
24,91,0.58,-50,-54,0.14,-73,-40,1
24,92,0.13,-29,-76,0.55,-100,-28,0
24,93,0.19,-68,-46,0.61,-9,-90,1
24,94,0.84,-57,-90,0.25,-63,-30,1
24,95,0.97,-58,-65,0.18,-52,-74,0
24,96,0.99,-96,-2,0.47,-90,-66,1
24,97,0.59,-85,-7,0.52,-9,-73,1
24,98,0.56,-58,-80,0.86,-58,-97,0
24,99,0.65,-72,-8,0.25,-90,-39,0
24,100,0.59,-41,-57,0.42,-51,-30,1
24,101,0.63,-96,-38,0.17,-12,-69,1
24,102,0.04,-98,-25,0.4,-78,-22,1
24,103,0.5,-21,-77,0.39,-77,-75,0
24,104,0.79,-67,-37,0.46,0,-97,0
24,105,0.4,-60,-82,0.47,-31,-90,1
24,106,0.21,-60,-16,0.45,-6,-51,1
24,107,0.48,-15,-91,0.28,-48,-74,0
24,108,0.04,-15,-60,0.88,-34,-77,1
24,109,0.99,-24,-13,0.44,-15,-62,0
24,110,0.39,-35,-72,0.76,-57,-28,1
24,111,0.76,-33,-53,0.52,-18,-60,0
24,112,0.43,-55,-53,0.08,-77,-51,0
24,113,0.75,-100,-84,0.95,-85,-29,1
24,114,0.53,-93,-26,0.8,-52,-93,0
24,115,0.59,-55,-77,0.47,-30,-61,1
24,116,0.66,-58,-68,0.68,-67,-49,1
24,117,0.86,-29,-30,0.26,-17,-43,0
24,118,0.32,-83,-19,0.15,-15,-52,1
24,119,0.56,-9,-56,0.64,-15,-80,0
24,120,0.49,-66,-92,0.78,-97,-34,0
24,121,0.85,-55,27,0.02,73,-88,0
24,122,0.18,-19,73,0.94,58,-54,0
24,123,1,-48,0,0.9,-71,87,1
24,124,0.43,-47,63,0.02,-69,14,0
24,125,0.48,58,-5,0.4,-40,96,0
24,126,0.93,-28,79,0.63,-81,89,0
24,127,0.43,-91,63,0.27,-83,24,0
24,128,0.73,-38,40,0.54,-30,7,0
24,129,0.94,-66,92,0.03,31,-49,1
24,130,0.24,-88,79,0.01,-100,32,1
24,131,0.86,-26,82,0.6,-39,31,1
24,132,0.06,-82,54,0.91,38,-73,0
24,133,0.05,56,-56,0.47,29,-80,0
24,134,0.37,-8,52,0.87,23,-39,0
24,135,0.07,-7,25,0.87,48,-10,1
24,136,0.81,-42,16,0.47,27,-60,1
24,137,0.73,-31,9,0.07,39,-27,1
24,138,0.92,-73,96,0.11,16,-48,0
24,139,0.75,72,-38,0.45,60,-8,0
24,140,0.24,-25,36,0.48,-28,67,0
24,141,0.79,-70,98,0.65,-85,93,0
24,142,0.14,-92,76,0.94,99,-96,1
24,143,0.14,93,-91,0.32,0,-76,0
24,144,0.31,-44,26,0.38,84,-41,1
24,145,0.74,56,-76,0.4,-31,92,1
24,146,0.28,-59,96,0.04,-4,63,1
24,147,0.96,17,-48,0.49,-60,84,0
24,148,0.43,-97,59,0.85,-28,83,0
24,149,0.38,-49,2,0.22,19,-18,1
24,150,0.39,76,-7,0.06,-65,37,1
24,151,0.44,71,-95,0.63,-31,4,1
24,152,0.97,31,-20,0.36,-54,99,0
24,153,0.97,-51,30,0.68,-89,46,1
24,154,0.95,-33,19,0.26,14,-75,0
24,155,0.5,98,-24,0.14,-76,46,0
24,156,0.39,-70,19,0.3,8,-37,1
24,157,0,0,-55,0.79,-64,23,1
24,158,0.87,-78,45,0.88,-69,83,1
24,159,0.86,-39,83,0.8,8,-88,1
24,160,0.07,-55,95,0.48,-13,99,0
24,161,0.39,10,-72,0.64,-72,32,1
24,162,0.55,89,-52,0.76,86,-75,0
24,163,0.7,55,-76,0.08,-56,26,1
24,164,0.27,25,-61,0.34,-82,3,1
24,165,0.56,85,-22,0.22,-70,66,0
24,166,0.58,-44,43,0.83,1,-70,0
24,167,0.4,-1,13,0.59,44,-50,0
24,168,0.88,-90,88,0.8,-86,14,0
24,169,0.91,-33,28,0.27,9,-67,0
24,170,0.89,-31,27,0.36,26,-48,1
24,171,0.3,98,-70,0.48,51,-99,0
24,172,0.59,-100,81,0.47,-73,15,1
24,173,0.45,-55,72,0.59,37,-34,0
24,174,0.61,96,-67,0.5,71,-26,1
24,175,0.99,67,-3,0.68,74,-2,0
24,176,0.74,77,-23,0.67,75,-7,1
24,177,0.13,-13,27,0.34,-18,70,1
24,178,0.93,75,-90,0.87,96,-89,1
24,179,0.27,1,-85,0.18,26,-51,1
24,180,0.73,85,-22,0.25,-100,76,0
25,1,0.29,88,78,0.29,53,91,1
25,2,0.82,26,34,0.49,18,31,0
25,3,0.59,31,63,0.89,92,20,1
25,4,0.07,51,35,0.6,9,89,0
25,5,0.48,13,70,0.18,72,60,1
25,6,0.63,41,18,0.98,56,8,1
25,7,0.17,70,65,0.35,100,50,1
25,8,0.98,76,37,0.82,49,50,0
25,9,0.37,26,64,0.89,19,81,0
25,10,0.19,43,5,0.14,91,6,1
25,11,0.91,43,96,0.66,48,38,1
25,12,0.33,69,56,0.4,89,37,1
25,13,0.99,24,53,0.71,17,77,0
25,14,0.24,47,27,0.88,45,29,1
25,15,0.09,56,19,0.76,13,90,1
25,16,0.88,72,29,0.39,67,63,0
25,17,0.61,37,50,0.6,6,45,0
25,18,0.9,76,69,0.66,19,79,0
25,19,0.69,57,40,0.07,39,74,1
25,20,0.01,53,99,0.83,87,61,0
25,21,0.12,52,73,0.98,92,19,1
25,22,0.38,40,55,0.14,26,96,1
25,23,0.16,66,23,0.79,15,29,0
25,24,0.31,100,48,0.58,100,1,0
25,25,0.05,60,76,0.84,95,17,1
25,26,0.62,1,83,0.41,37,24,1
25,27,0.8,54,21,0.49,98,3,1
25,28,0.34,24,59,0.42,47,64,1
25,29,0.19,30,97,0.14,85,82,0
25,30,0.74,62,0,0.44,23,31,1
25,31,0.99,31,68,0.04,32,47,1
25,32,0.76,37,5,0.18,12,28,0
25,33,0.74,65,6,0.64,93,35,1
25,34,0.08,82,72,0.27,47,77,1
25,35,0.88,79,82,0.2,57,94,1
25,36,0.56,63,21,1,36,0,0
25,37,0.93,86,27,0.8,87,18,1
25,38,0.61,68,39,0.6,77,48,1
25,39,0.68,41,65,0.85,100,2,1
25,40,0,0,46,0.36,52,36,1
25,41,0.91,80,19,0.64,37,65,0
25,42,0.73,75,34,0.9,56,82,1
25,43,0.87,77,72,0.26,67,100,1
25,44,0.92,63,5,0.63,43,53,0
25,45,0.05,56,72,0.95,68,95,1
25,46,0.25,84,43,0.43,7,97,1
25,47,0.78,32,99,0.32,39,56,1
25,48,0.09,83,67,0.48,77,6,0
25,49,0.08,54,31,0.15,44,29,0
25,50,0.04,39,28,0.39,53,20,0
25,51,0.44,14,72,0.21,9,31,0
25,52,0.31,39,51,0.84,16,91,0
25,53,0.1,45,14,0.14,25,27,1
25,54,0.51,44,38,0.38,20,86,1
25,55,0.33,85,60,0.24,98,26,0
25,56,0.68,30,67,0.59,7,59,0
25,57,0.49,15,50,0.94,64,14,0
25,58,0.52,68,90,0.19,1,87,0
25,59,0.63,65,74,0.47,7,85,0
25,60,0.28,7,74,0.71,55,63,0
25,61,0.33,-23,-29,0.43,-67,-28,0
25,62,0.76,-3,-92,0.62,-14,-83,0
25,63,0.82,-40,-90,0.17,-46,-64,1
25,64,0.3,-89,-72,0.96,-96,-37,0
25,65,0.13,-51,-56,0.93,-47,-70,0
25,66,0.96,-61,-56,0.34,-7,-63,1
25,67,0.44,-59,0,0.43,-80,-24,0
25,68,0.25,-94,-37,0.83,-49,-11,1
25,69,0.16,-15,-67,0.72,-56,-83,0
25,70,0.51,-26,-76,0.77,-48,-34,1
25,71,0.49,-1,-54,0.77,-33,-30,0
25,72,0.73,-49,-75,0.17,-2,-100,0
25,73,0.6,-46,-21,0.42,-99,-37,0
25,74,0.29,-67,-28,0.05,-46,-44,0
25,75,0.56,-4,-80,0.04,-46,-58,0
25,76,0.77,-77,-62,0.71,-94,-51,0
25,77,0.38,-22,-15,0.38,-4,-36,0
25,78,0.56,-6,-59,0.64,-27,-83,1
25,79,0.37,-91,-33,0.49,-41,-61,1
25,80,0.61,-73,-58,0.44,-83,-8,1
25,81,0.09,-54,-41,0.79,-65,-28,1
25,82,0.29,-25,-86,0.76,-38,-99,1
25,83,0.93,-55,-17,0.27,-88,-35,0
25,84,0.45,-37,-34,0.41,-11,-54,0
25,85,0.13,-19,-56,0.7,-32,-37,1
25,86,0.66,-8,-95,0.93,-42,-30,0
25,87,0.33,-23,-96,0.29,-40,-82,0
25,88,0.73,-73,-54,0.17,-42,-70,0
25,89,0.03,-75,-27,0.69,-41,-48,0
25,90,0.48,-59,-2,0.14,-77,-9,1
25,91,0.58,-50,-54,0.14,-73,-40,0
25,92,0.13,-29,-76,0.55,-100,-28,0
25,93,0.19,-68,-46,0.61,-9,-90,0
25,94,0.84,-57,-90,0.25,-63,-30,1
25,95,0.97,-58,-65,0.18,-52,-74,0
25,96,0.99,-96,-2,0.47,-90,-66,0
25,97,0.59,-85,-7,0.52,-9,-73,1
25,98,0.56,-58,-80,0.86,-58,-97,1
25,99,0.65,-72,-8,0.25,-90,-39,0
25,100,0.59,-41,-57,0.42,-51,-30,0
25,101,0.63,-96,-38,0.17,-12,-69,1
25,102,0.04,-98,-25,0.4,-78,-22,1
25,103,0.5,-21,-77,0.39,-77,-75,0
25,104,0.79,-67,-37,0.46,0,-97,0
25,105,0.4,-60,-82,0.47,-31,-90,1
25,106,0.21,-60,-16,0.45,-6,-51,0
25,107,0.48,-15,-91,0.28,-48,-74,0
25,108,0.04,-15,-60,0.88,-34,-77,1
25,109,0.99,-24,-13,0.44,-15,-62,0
25,110,0.39,-35,-72,0.76,-57,-28,1
25,111,0.76,-33,-53,0.52,-18,-60,1
25,112,0.43,-55,-53,0.08,-77,-51,1
25,113,0.75,-100,-84,0.95,-85,-29,1
25,114,0.53,-93,-26,0.8,-52,-93,1
25,115,0.59,-55,-77,0.47,-30,-61,1
25,116,0.66,-58,-68,0.68,-67,-49,0
25,117,0.86,-29,-30,0.26,-17,-43,0
25,118,0.32,-83,-19,0.15,-15,-52,0
25,119,0.56,-9,-56,0.64,-15,-80,0
25,120,0.49,-66,-92,0.78,-97,-34,1
25,121,0.85,-55,27,0.02,73,-88,0
25,122,0.18,-19,73,0.94,58,-54,0
25,123,1,-48,0,0.9,-71,87,1
25,124,0.43,-47,63,0.02,-69,14,0
25,125,0.48,58,-5,0.4,-40,96,1
25,126,0.93,-28,79,0.63,-81,89,1
25,127,0.43,-91,63,0.27,-83,24,0
25,128,0.73,-38,40,0.54,-30,7,1
25,129,0.94,-66,92,0.03,31,-49,0
25,130,0.24,-88,79,0.01,-100,32,0
25,131,0.86,-26,82,0.6,-39,31,0
25,132,0.06,-82,54,0.91,38,-73,0
25,133,0.05,56,-56,0.47,29,-80,0
25,134,0.37,-8,52,0.87,23,-39,0
25,135,0.07,-7,25,0.87,48,-10,1
25,136,0.81,-42,16,0.47,27,-60,1
25,137,0.73,-31,9,0.07,39,-27,1
25,138,0.92,-73,96,0.11,16,-48,0
25,139,0.75,72,-38,0.45,60,-8,0
25,140,0.24,-25,36,0.48,-28,67,0
25,141,0.79,-70,98,0.65,-85,93,0
25,142,0.14,-92,76,0.94,99,-96,1
25,143,0.14,93,-91,0.32,0,-76,0
25,144,0.31,-44,26,0.38,84,-41,0
25,145,0.74,56,-76,0.4,-31,92,1
25,146,0.28,-59,96,0.04,-4,63,1
25,147,0.96,17,-48,0.49,-60,84,0
25,148,0.43,-97,59,0.85,-28,83,1
25,149,0.38,-49,2,0.22,19,-18,1
25,150,0.39,76,-7,0.06,-65,37,0
25,151,0.44,71,-95,0.63,-31,4,1
25,152,0.97,31,-20,0.36,-54,99,0
25,153,0.97,-51,30,0.68,-89,46,0
25,154,0.95,-33,19,0.26,14,-75,0
25,155,0.5,98,-24,0.14,-76,46,0
25,156,0.39,-70,19,0.3,8,-37,0
25,157,0,0,-55,0.79,-64,23,1
25,158,0.87,-78,45,0.88,-69,83,1
25,159,0.86,-39,83,0.8,8,-88,1
25,160,0.07,-55,95,0.48,-13,99,0
25,161,0.39,10,-72,0.64,-72,32,1
25,162,0.55,89,-52,0.76,86,-75,0
25,163,0.7,55,-76,0.08,-56,26,0
25,164,0.27,25,-61,0.34,-82,3,1
25,165,0.56,85,-22,0.22,-70,66,1
25,166,0.58,-44,43,0.83,1,-70,1
25,167,0.4,-1,13,0.59,44,-50,0
25,168,0.88,-90,88,0.8,-86,14,1
25,169,0.91,-33,28,0.27,9,-67,0
25,170,0.89,-31,27,0.36,26,-48,0
25,171,0.3,98,-70,0.48,51,-99,0
25,172,0.59,-100,81,0.47,-73,15,0
25,173,0.45,-55,72,0.59,37,-34,0
25,174,0.61,96,-67,0.5,71,-26,1
25,175,0.99,67,-3,0.68,74,-2,0
25,176,0.74,77,-23,0.67,75,-7,1
25,177,0.13,-13,27,0.34,-18,70,1
25,178,0.93,75,-90,0.87,96,-89,1
25,179,0.27,1,-85,0.18,26,-51,0
25,180,0.73,85,-22,0.25,-100,76,0
26,1,0.29,88,78,0.29,53,91,1
26,2,0.82,26,34,0.49,18,31,0
26,3,0.59,31,63,0.89,92,20,1
26,4,0.07,51,35,0.6,9,89,0
26,5,0.48,13,70,0.18,72,60,1
26,6,0.63,41,18,0.98,56,8,1
26,7,0.17,70,65,0.35,100,50,0
26,8,0.98,76,37,0.82,49,50,1
26,9,0.37,26,64,0.89,19,81,0
26,10,0.19,43,5,0.14,91,6,1
26,11,0.91,43,96,0.66,48,38,0
26,12,0.33,69,56,0.4,89,37,0
26,13,0.99,24,53,0.71,17,77,0
26,14,0.24,47,27,0.88,45,29,0
26,15,0.09,56,19,0.76,13,90,0
26,16,0.88,72,29,0.39,67,63,1
26,17,0.61,37,50,0.6,6,45,0
26,18,0.9,76,69,0.66,19,79,0
26,19,0.69,57,40,0.07,39,74,1
26,20,0.01,53,99,0.83,87,61,0
26,21,0.12,52,73,0.98,92,19,1
26,22,0.38,40,55,0.14,26,96,1
26,23,0.16,66,23,0.79,15,29,0
26,24,0.31,100,48,0.58,100,1,0
26,25,0.05,60,76,0.84,95,17,0
26,26,0.62,1,83,0.41,37,24,1
26,27,0.8,54,21,0.49,98,3,0
26,28,0.34,24,59,0.42,47,64,1
26,29,0.19,30,97,0.14,85,82,0
26,30,0.74,62,0,0.44,23,31,0
26,31,0.99,31,68,0.04,32,47,1
26,32,0.76,37,5,0.18,12,28,0
26,33,0.74,65,6,0.64,93,35,1
26,34,0.08,82,72,0.27,47,77,0
26,35,0.88,79,82,0.2,57,94,1
26,36,0.56,63,21,1,36,0,0
26,37,0.93,86,27,0.8,87,18,1
26,38,0.61,68,39,0.6,77,48,1
26,39,0.68,41,65,0.85,100,2,0
26,40,0,0,46,0.36,52,36,0
26,41,0.91,80,19,0.64,37,65,0
26,42,0.73,75,34,0.9,56,82,1
26,43,0.87,77,72,0.26,67,100,1
26,44,0.92,63,5,0.63,43,53,1
26,45,0.05,56,72,0.95,68,95,1
26,46,0.25,84,43,0.43,7,97,0
26,47,0.78,32,99,0.32,39,56,0
26,48,0.09,83,67,0.48,77,6,0
26,49,0.08,54,31,0.15,44,29,0
26,50,0.04,39,28,0.39,53,20,0
26,51,0.44,14,72,0.21,9,31,0
26,52,0.31,39,51,0.84,16,91,1
26,53,0.1,45,14,0.14,25,27,1
26,54,0.51,44,38,0.38,20,86,0
26,55,0.33,85,60,0.24,98,26,0
26,56,0.68,30,67,0.59,7,59,0
26,57,0.49,15,50,0.94,64,14,1
26,58,0.52,68,90,0.19,1,87,0
26,59,0.63,65,74,0.47,7,85,0
26,60,0.28,7,74,0.71,55,63,1
26,61,0.33,-23,-29,0.43,-67,-28,0
26,62,0.76,-3,-92,0.62,-14,-83,0
26,63,0.82,-40,-90,0.17,-46,-64,1
26,64,0.3,-89,-72,0.96,-96,-37,0
26,65,0.13,-51,-56,0.93,-47,-70,0
26,66,0.96,-61,-56,0.34,-7,-63,1
26,67,0.44,-59,0,0.43,-80,-24,0
26,68,0.25,-94,-37,0.83,-49,-11,1
26,69,0.16,-15,-67,0.72,-56,-83,0
26,70,0.51,-26,-76,0.77,-48,-34,0
26,71,0.49,-1,-54,0.77,-33,-30,0
26,72,0.73,-49,-75,0.17,-2,-100,0
26,73,0.6,-46,-21,0.42,-99,-37,0
26,74,0.29,-67,-28,0.05,-46,-44,0
26,75,0.56,-4,-80,0.04,-46,-58,0
26,76,0.77,-77,-62,0.71,-94,-51,0
26,77,0.38,-22,-15,0.38,-4,-36,0
26,78,0.56,-6,-59,0.64,-27,-83,0
26,79,0.37,-91,-33,0.49,-41,-61,0
26,80,0.61,-73,-58,0.44,-83,-8,1
26,81,0.09,-54,-41,0.79,-65,-28,0
26,82,0.29,-25,-86,0.76,-38,-99,1
26,83,0.93,-55,-17,0.27,-88,-35,0
26,84,0.45,-37,-34,0.41,-11,-54,0
26,85,0.13,-19,-56,0.7,-32,-37,1
26,86,0.66,-8,-95,0.93,-42,-30,0
26,87,0.33,-23,-96,0.29,-40,-82,1
26,88,0.73,-73,-54,0.17,-42,-70,1
26,89,0.03,-75,-27,0.69,-41,-48,0
26,90,0.48,-59,-2,0.14,-77,-9,1
26,91,0.58,-50,-54,0.14,-73,-40,1
26,92,0.13,-29,-76,0.55,-100,-28,0
26,93,0.19,-68,-46,0.61,-9,-90,1
26,94,0.84,-57,-90,0.25,-63,-30,1
26,95,0.97,-58,-65,0.18,-52,-74,0
26,96,0.99,-96,-2,0.47,-90,-66,1
26,97,0.59,-85,-7,0.52,-9,-73,1
26,98,0.56,-58,-80,0.86,-58,-97,0
26,99,0.65,-72,-8,0.25,-90,-39,0
26,100,0.59,-41,-57,0.42,-51,-30,1
26,101,0.63,-96,-38,0.17,-12,-69,1
26,102,0.04,-98,-25,0.4,-78,-22,0
26,103,0.5,-21,-77,0.39,-77,-75,0
26,104,0.79,-67,-37,0.46,0,-97,0
26,105,0.4,-60,-82,0.47,-31,-90,1
26,106,0.21,-60,-16,0.45,-6,-51,0
26,107,0.48,-15,-91,0.28,-48,-74,1
26,108,0.04,-15,-60,0.88,-34,-77,1
26,109,0.99,-24,-13,0.44,-15,-62,0
26,110,0.39,-35,-72,0.76,-57,-28,0
26,111,0.76,-33,-53,0.52,-18,-60,1
26,112,0.43,-55,-53,0.08,-77,-51,0
26,113,0.75,-100,-84,0.95,-85,-29,1
26,114,0.53,-93,-26,0.8,-52,-93,1
26,115,0.59,-55,-77,0.47,-30,-61,1
26,116,0.66,-58,-68,0.68,-67,-49,1
26,117,0.86,-29,-30,0.26,-17,-43,0
26,118,0.32,-83,-19,0.15,-15,-52,0
26,119,0.56,-9,-56,0.64,-15,-80,0
26,120,0.49,-66,-92,0.78,-97,-34,1
26,121,0.85,-55,27,0.02,73,-88,0
26,122,0.18,-19,73,0.94,58,-54,0
26,123,1,-48,0,0.9,-71,87,1
26,124,0.43,-47,63,0.02,-69,14,1
26,125,0.48,58,-5,0.4,-40,96,1
26,126,0.93,-28,79,0.63,-81,89,0
26,127,0.43,-91,63,0.27,-83,24,1
26,128,0.73,-38,40,0.54,-30,7,0
26,129,0.94,-66,92,0.03,31,-49,1
26,130,0.24,-88,79,0.01,-100,32,0
26,131,0.86,-26,82,0.6,-39,31,0
26,132,0.06,-82,54,0.91,38,-73,0
26,133,0.05,56,-56,0.47,29,-80,0
26,134,0.37,-8,52,0.87,23,-39,0
26,135,0.07,-7,25,0.87,48,-10,1
26,136,0.81,-42,16,0.47,27,-60,1
26,137,0.73,-31,9,0.07,39,-27,1
26,138,0.92,-73,96,0.11,16,-48,1
26,139,0.75,72,-38,0.45,60,-8,0
26,140,0.24,-25,36,0.48,-28,67,1
26,141,0.79,-70,98,0.65,-85,93,0
26,142,0.14,-92,76,0.94,99,-96,1
26,143,0.14,93,-91,0.32,0,-76,1
26,144,0.31,-44,26,0.38,84,-41,1
26,145,0.74,56,-76,0.4,-31,92,1
26,146,0.28,-59,96,0.04,-4,63,1
26,147,0.96,17,-48,0.49,-60,84,0
26,148,0.43,-97,59,0.85,-28,83,0
26,149,0.38,-49,2,0.22,19,-18,1
26,150,0.39,76,-7,0.06,-65,37,1
26,151,0.44,71,-95,0.63,-31,4,1
26,152,0.97,31,-20,0.36,-54,99,1
26,153,0.97,-51,30,0.68,-89,46,1
